8.171466764496124746e-01,-6.387847271741545208e-02,0.000000000000000000e+00
1.427223729147646170e+00,1.070400547830024501e-01,0.000000000000000000e+00
1.041279616348923964e+00,-3.992928189627684699e-01,0.000000000000000000e+00
7.817584162171493656e-01,1.942111553058240569e-01,0.000000000000000000e+00
9.047025177789460582e-01,-8.194906586800274062e-02,0.000000000000000000e+00
1.326691392436104122e+00,4.340018712329591494e-02,0.000000000000000000e+00
6.050264969178038577e-01,-1.118042665487818665e-02,0.000000000000000000e+00
1.139829595119618233e+00,-9.793045594240834539e-02,0.000000000000000000e+00
9.359340058363756487e-01,-1.946400260363056745e-01,0.000000000000000000e+00
1.108048688481743316e+00,-5.318569155460226711e-02,0.000000000000000000e+00
8.696097181691202493e-01,4.426518247757927904e-01,0.000000000000000000e+00
8.600065265659820879e-01,1.310007409790687749e-01,0.000000000000000000e+00
7.976513027435986336e-01,2.400609018031324426e-01,0.000000000000000000e+00
8.544287177429532587e-01,9.348129007996996975e-02,0.000000000000000000e+00
6.980790709615705136e-01,3.259845039856866244e-01,0.000000000000000000e+00
1.051165520558162925e+00,-1.625543017982724603e-01,0.000000000000000000e+00
7.818914523139300909e-01,1.175698825053920760e-01,0.000000000000000000e+00
6.368101597683437642e-01,1.528264803943149841e-01,0.000000000000000000e+00
9.348977197999641664e-01,3.154739700355736476e-01,0.000000000000000000e+00
1.382587676053638637e+00,-2.155291043815099616e-02,0.000000000000000000e+00
7.304885974849588681e-01,2.529938085130361558e-01,0.000000000000000000e+00
5.324469638131161808e-01,4.168440681089591315e-01,0.000000000000000000e+00
1.259900832413430871e+00,2.421362318309200345e-01,0.000000000000000000e+00
8.834092740120611520e-01,1.452607159291339212e-01,0.000000000000000000e+00
1.292428177633374142e+00,1.984816449096343249e-01,0.000000000000000000e+00
9.125393627860782786e-01,-1.977282469694412737e-01,0.000000000000000000e+00
1.235083294664359954e+00,6.715490945696219738e-01,0.000000000000000000e+00
1.179237756697505413e+00,2.350858479348121866e-01,0.000000000000000000e+00
1.005002170668455541e+00,-3.263444808450623180e-02,0.000000000000000000e+00
7.638464860251004129e-01,-3.043719326988029161e-01,0.000000000000000000e+00
1.072872369197688913e+00,1.028306782407273912e-01,0.000000000000000000e+00
1.004373470937958590e+00,5.811660706325928460e-01,0.000000000000000000e+00
1.160208232542360829e+00,4.831559241181377362e-01,0.000000000000000000e+00
8.898683196558893060e-01,2.082047981668157244e-01,0.000000000000000000e+00
8.202391416168118843e-01,1.772572398253582926e-01,0.000000000000000000e+00
1.342548461911510005e+00,-1.183093100838220890e-01,0.000000000000000000e+00
9.744925280385783317e-01,5.385860675410982790e-01,0.000000000000000000e+00
3.840142085595514843e-01,3.167705163213237474e-01,0.000000000000000000e+00
1.050563211235001626e+00,-3.774945768591275730e-02,0.000000000000000000e+00
6.065748515865845292e-01,-3.101463272088977874e-02,0.000000000000000000e+00
8.625003084028145528e-01,1.055604213307858447e-01,0.000000000000000000e+00
9.350133701377696394e-01,2.820509329203561566e-01,0.000000000000000000e+00
5.358069050193907668e-01,2.044862000465472868e-02,0.000000000000000000e+00
9.850662744362300716e-01,4.034463214265159858e-01,0.000000000000000000e+00
1.392195444997799125e-01,1.626092324399379951e-01,0.000000000000000000e+00
8.867361061426980440e-01,3.949062594359475376e-01,0.000000000000000000e+00
7.975466544204373731e-01,1.657259693186109994e-01,0.000000000000000000e+00
7.624286202359047415e-01,2.568904637192097051e-01,0.000000000000000000e+00
6.574134625680948529e-01,7.348988979356604889e-02,0.000000000000000000e+00
9.174254219583970471e-01,-2.820259116019796508e-03,0.000000000000000000e+00
7.048972582226474826e-01,5.349584887742362405e-01,0.000000000000000000e+00
9.447196163657926027e-01,4.039517263240764988e-01,0.000000000000000000e+00
1.100970666201499748e+00,3.239723356740356608e-02,0.000000000000000000e+00
9.934155372664545958e-01,5.623584524747521352e-02,0.000000000000000000e+00
8.703471604112970050e-01,3.694820847912320128e-01,0.000000000000000000e+00
8.722867400416215444e-01,1.849151229665001450e-01,0.000000000000000000e+00
6.942795947418778368e-01,5.987075250480473620e-01,0.000000000000000000e+00
9.550480518678930997e-01,7.568926489645173561e-01,0.000000000000000000e+00
1.299687277754241421e+00,5.938615267205475945e-01,0.000000000000000000e+00
1.470181092833770631e+00,1.117761124627252856e-01,0.000000000000000000e+00
7.143576277687020415e-01,7.103254326476995395e-01,0.000000000000000000e+00
8.440945854797471393e-01,2.238227631561670039e-01,0.000000000000000000e+00
7.807776289318244523e-01,8.483088242007187363e-01,0.000000000000000000e+00
9.724268729334182293e-01,2.474253872037822655e-01,0.000000000000000000e+00
1.228785164593620971e+00,1.696884181878983433e-01,0.000000000000000000e+00
5.582061417718172658e-01,3.478243128266625961e-01,0.000000000000000000e+00
8.598088242054422459e-01,1.880421054149642446e-01,0.000000000000000000e+00
1.058411083019672017e+00,3.037288676582472480e-01,0.000000000000000000e+00
6.589248152935800462e-01,8.853459365253354418e-01,0.000000000000000000e+00
9.170697887520260494e-01,1.132398280552734116e-01,0.000000000000000000e+00
8.792628854250623682e-01,1.852551057488893149e-01,0.000000000000000000e+00
5.128741895107820081e-01,4.749227595705132199e-01,0.000000000000000000e+00
1.071550495043235296e+00,2.868473371758328838e-02,0.000000000000000000e+00
7.585358504909890387e-01,4.809151136372287194e-01,0.000000000000000000e+00
4.979949549120074592e-01,9.467854829081840951e-01,0.000000000000000000e+00
9.367394324584722431e-01,3.113813184294176306e-01,0.000000000000000000e+00
9.426560440845451749e-01,1.005315422097358580e+00,0.000000000000000000e+00
1.088350560549647961e+00,3.088991680354876701e-01,0.000000000000000000e+00
9.416082766201275822e-01,-6.057572905366015448e-03,0.000000000000000000e+00
9.495452980495697748e-01,-8.591969725120809920e-02,0.000000000000000000e+00
1.211262030696353520e+00,1.985270321710787544e-01,0.000000000000000000e+00
5.006193172033549521e-01,4.897270190151856717e-01,0.000000000000000000e+00
1.011462714903058169e+00,5.963380618229168206e-01,0.000000000000000000e+00
9.364225868253155394e-01,2.959734277021524029e-01,0.000000000000000000e+00
8.510513750825938750e-01,7.323642909294456604e-01,0.000000000000000000e+00
7.425514417078384888e-01,4.208954144850013401e-02,0.000000000000000000e+00
5.972749883202921328e-01,6.108813969550076495e-01,0.000000000000000000e+00
7.517365514059993759e-01,3.369673051571660527e-01,0.000000000000000000e+00
1.032934679766217556e+00,8.107743800048242688e-01,0.000000000000000000e+00
1.079717943089553600e+00,4.467103700498625818e-01,0.000000000000000000e+00
