7.609000000000000208e-01,1.167063164045389762e-01,0.000000000000000000e+00
9.977700000000000458e-01,8.234459699548565825e-02,0.000000000000000000e+00
1.024589999999999890e+00,2.910938762204516306e-01,0.000000000000000000e+00
1.077550000000000008e+00,9.176437246479002274e-02,0.000000000000000000e+00
9.138500000000000512e-01,5.462940552686308682e-02,0.000000000000000000e+00
7.641900000000000359e-01,1.487406253454918170e-01,0.000000000000000000e+00
7.076599999999999557e-01,2.191334273527247023e-01,0.000000000000000000e+00
9.203999999999999959e-01,1.816195442159742601e-01,0.000000000000000000e+00
8.225299999999999834e-01,1.467745546482930041e-01,0.000000000000000000e+00
9.513099999999999890e-01,2.786106790265964195e-01,0.000000000000000000e+00
6.864299999999999846e-01,2.524629391143743962e-01,0.000000000000000000e+00
1.017830000000000013e+00,2.921704066963854429e-01,0.000000000000000000e+00
5.851600000000000135e-01,4.219260635385418401e-01,0.000000000000000000e+00
7.460799999999999654e-01,4.718620649738691220e-01,0.000000000000000000e+00
5.252499999999999947e-01,3.325761913665753466e-01,0.000000000000000000e+00
5.789699999999999847e-01,5.365085722066219587e-01,0.000000000000000000e+00
3.921100000000000141e-01,4.817765682729783228e-01,0.000000000000000000e+00
4.867299999999999960e-01,3.104239559200049348e-01,0.000000000000000000e+00
3.833199999999999941e-01,3.627620306670139572e-01,0.000000000000000000e+00
5.287300000000000333e-01,3.553635902163118643e-01,0.000000000000000000e+00
4.380499999999999949e-01,3.883229138949482739e-01,0.000000000000000000e+00
4.352199999999999958e-01,3.738775223505278467e-01,0.000000000000000000e+00
4.207999999999999935e-02,5.753122328467527025e-01,0.000000000000000000e+00
3.268800000000000039e-01,4.243353689078269153e-01,0.000000000000000000e+00
8.692999999999999339e-02,2.971237779565668036e-01,0.000000000000000000e+00
-1.329400000000000026e-01,2.776362229295377126e-01,0.000000000000000000e+00
-1.383199999999999985e-01,4.239903172132496456e-01,0.000000000000000000e+00
-3.660999999999999671e-02,4.367899285265087750e-01,0.000000000000000000e+00
-7.953999999999999959e-02,4.140684344388377292e-01,0.000000000000000000e+00
-4.879000000000000004e-02,5.377910678124496746e-01,0.000000000000000000e+00
-3.046300000000000119e-01,5.896691513286268505e-01,0.000000000000000000e+00
-4.581399999999999917e-01,4.636838363834674404e-01,0.000000000000000000e+00
-3.187800000000000078e-01,2.911645535675781993e-01,0.000000000000000000e+00
-5.415499999999999758e-01,5.137581121644931859e-01,0.000000000000000000e+00
-5.848999999999999755e-01,3.025763771953937087e-01,0.000000000000000000e+00
-5.428500000000000547e-01,2.563025857179809242e-01,0.000000000000000000e+00
-7.046400000000000441e-01,2.437761439908684158e-01,0.000000000000000000e+00
-6.846499999999999808e-01,3.197375770595943245e-01,0.000000000000000000e+00
-7.989199999999999635e-01,1.623786372096805708e-01,0.000000000000000000e+00
-8.864300000000000512e-01,4.316803870373427388e-01,0.000000000000000000e+00
-9.262500000000000178e-01,3.719063743291877722e-01,0.000000000000000000e+00
-7.893200000000000216e-01,3.361549270570483028e-01,0.000000000000000000e+00
-9.207100000000000284e-01,4.282869321914760108e-01,0.000000000000000000e+00
-1.068189999999999973e+00,3.299435428430076422e-01,0.000000000000000000e+00
-9.536700000000000177e-01,1.465810856606599155e-01,0.000000000000000000e+00
-1.152430000000000065e+00,2.569922234841289232e-01,0.000000000000000000e+00
-9.815199999999999481e-01,1.861721576986910265e-01,0.000000000000000000e+00
-9.070099999999999829e-01,2.999901747665914553e-01,0.000000000000000000e+00
-1.003069999999999906e+00,2.630517445140816424e-01,0.000000000000000000e+00
-1.227800000000000002e+00,2.184829521452948675e-01,0.000000000000000000e+00
1.832079999999999931e+00,3.577013052320039965e-01,1.000000000000000000e+00
2.009339999999999904e+00,4.134243677543868456e-01,1.000000000000000000e+00
1.911780000000000035e+00,3.080454475650608037e-01,1.000000000000000000e+00
1.852400000000000047e+00,1.951334709987528615e-01,1.000000000000000000e+00
2.083600000000000119e+00,3.180643609127192795e-01,1.000000000000000000e+00
2.037269999999999914e+00,2.653825286315987242e-01,1.000000000000000000e+00
2.086160000000000014e+00,8.810776183514715254e-02,1.000000000000000000e+00
2.053080000000000016e+00,2.409200584285629831e-01,1.000000000000000000e+00
1.938369999999999926e+00,2.205275183751874424e-01,1.000000000000000000e+00
